NCBI GeneID	Symbol	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
39629	Reck	Reversion-inducing-cysteine-rich protein with kazal motifs	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	39629	NCBI Ortholog
39643	sstn	stepping stone	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39643	NCBI Ortholog
39662	CG7255	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	39662	NCBI Ortholog
39665	cocoon	cocoon	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	39665	NCBI Ortholog
39666	Ran-like	Ran-like	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39666	NCBI Ortholog
39669	CG7275	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39669	NCBI Ortholog
39679	CG7945	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	39679	NCBI Ortholog
39684	CG7739	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39684	NCBI Ortholog
39690	AIMP2	aaRS-interacting multifunctional protein 2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	39690	NCBI Ortholog
39691	CG7656	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	39691	NCBI Ortholog
39709	Eig71Eh	Eig71Eh	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39709	NCBI Ortholog
39714	CG7579	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39714	NCBI Ortholog
39715	Pgant8	Polypeptide N-Acetylgalactosaminyltransferase 8	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39715	NCBI Ortholog
39716	comm2	comm2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39716	NCBI Ortholog
39727	meru	meru	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	39727	NCBI Ortholog
39734	GXIVsPLA2	GXIVsPLA2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	39734	NCBI Ortholog
39739	CG17026	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39739	NCBI Ortholog
39749	mRpS31	mitochondrial ribosomal protein S31	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39749	NCBI Ortholog
39758	CG5235	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	39758	NCBI Ortholog
39769	Trs20	TRAPP subunit 20	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39769	NCBI Ortholog
39770	elg1	enhanced level of genomic instability 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	39770	NCBI Ortholog
39775	Tmx3	Thioredoxin-related transmembrane protein 3	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39775	NCBI Ortholog
39776	PDCD-5	Programmed Cell Death 5	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39776	NCBI Ortholog
39808	CG4998	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	39808	NCBI Ortholog
39817	CG4842	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39817	NCBI Ortholog
39818	roq	roquin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	39818	NCBI Ortholog
39821	RAF2	RING-associated factor 2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	39821	NCBI Ortholog
39824	Gagr	Gag-related	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	39824	NCBI Ortholog
39827	Serinc	Serine incorporator	Drosophila melanogaster	fruit fly	PROTEIN_CODING	6	39827	NCBI Ortholog
39831	dsx-c73A	doublesex cognate 73A	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39831	NCBI Ortholog
39834	CG33158	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39834	NCBI Ortholog
39835	CG43373	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	39835	NCBI Ortholog
39856	Su(P)	Suppressor of ref(2)P sterility	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39856	NCBI Ortholog
39872	CG9701	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39872	NCBI Ortholog
39875	CG9705	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	39875	NCBI Ortholog
39885	sinah	sina homologue	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39885	NCBI Ortholog
39904	CG7728	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39904	NCBI Ortholog
39907	Fit2	Fermitin 2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39907	NCBI Ortholog
39917	rogdi	rogdi	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	39917	NCBI Ortholog
39955	U4-U6-60K	U4-U6 small nuclear riboprotein factor 60K	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39955	NCBI Ortholog
39956	CG7564	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	39956	NCBI Ortholog
39965	anchor	anchor	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	39965	NCBI Ortholog
39966	CG7497	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	39966	NCBI Ortholog
39969	CG7484	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39969	NCBI Ortholog
39972	Ccn	Ccn	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39972	NCBI Ortholog
39975	Adgf-B	Adenosine deaminase-related growth factor B	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39975	NCBI Ortholog
39977	CG42816	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39977	NCBI Ortholog
39986	CG5567	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39986	NCBI Ortholog
39989	TrpRS-m	Tryptophanyl-tRNA synthetase, mitochondrial	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	39989	NCBI Ortholog
39990	CG5535	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	39990	NCBI Ortholog
39992	CG5506	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39992	NCBI Ortholog
39997	Wdr92	WD repeat domain 92	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	39997	NCBI Ortholog
40001	mRpS26	mitochondrial ribosomal protein S26	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40001	NCBI Ortholog
40002	Polr3D	RNA polymerase III subunit D	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40002	NCBI Ortholog
40011	CheA75a	Chemosensory protein A 75a	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40011	NCBI Ortholog
40012	CG5103	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40012	NCBI Ortholog
40017	CG4306	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40017	NCBI Ortholog
40031	bora	aurora borealis	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40031	NCBI Ortholog
40040	CG12477	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40040	NCBI Ortholog
40043	Nufip	nufip	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40043	NCBI Ortholog
40053	Grx1	Glutaredoxin 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40053	NCBI Ortholog
40073	CG18135	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	40073	NCBI Ortholog
40074	CG3808	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40074	NCBI Ortholog
40075	SmydA-2	SET and MYND domain containing, arthropod-specific, member 2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40075	NCBI Ortholog
40093	nes	nessy	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	40093	NCBI Ortholog
40094	Bet1	Blocked early in transport 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40094	NCBI Ortholog
40096	Mettl5	Methyltransferase like 5	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40096	NCBI Ortholog
40102	Gbs-76A	Glycogen binding subunit 76A	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	40102	NCBI Ortholog
40105	CG32206	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40105	NCBI Ortholog
40118	CG9451	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40118	NCBI Ortholog
40123	Cpr76Bd	Cuticular protein 76Bd	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	40123	NCBI Ortholog
40127	Ltn1	Listerin E3 ubiquitin protein ligase 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40127	NCBI Ortholog
40128	CG9300	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40128	NCBI Ortholog
40137	CG9372	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40137	NCBI Ortholog
40139	PIG-F	Phosphatidylinositol glycan anchor biosynthesis class F	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40139	NCBI Ortholog
40140	l(3)76BDm	lethal (3) 76BDm	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40140	NCBI Ortholog
40144	Rnf146	Ring finger protein 146	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	40144	NCBI Ortholog
40159	Ccdc58	Coiled-coil domain-containing 58	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	40159	NCBI Ortholog
40163	Fibp	fibp	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	40163	NCBI Ortholog
40173	Mtr3	Mtr3	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40173	NCBI Ortholog
40176	Pfdn6	Prefoldin 6	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40176	NCBI Ortholog
40187	CG7646	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	40187	NCBI Ortholog
40193	Lamtor1	Late endosomal/lysosomal adaptor, MAPK and MTOR activator 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40193	NCBI Ortholog
40205	CG42674	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	7	40205	NCBI Ortholog
40210	CG7298	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40210	NCBI Ortholog
40213	CG7017	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40213	NCBI Ortholog
40214	CG6933	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	40214	NCBI Ortholog
40228	FRG1	FSHD region gene 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40228	NCBI Ortholog
40229	Pex23	Peroxin 23	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40229	NCBI Ortholog
40235	Spn77Bb	Serpin 77Bb	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1		
40250	CG5498	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40250	NCBI Ortholog
40259	Las	Lipoic acid synthase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40259	NCBI Ortholog
40261	mRpL15	mitochondrial ribosomal protein L15	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40261	NCBI Ortholog
40268	Tdh	L-threonine dehydrogenase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40268	NCBI Ortholog
40270	isoQC	iso Glutaminyl cyclase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40270	NCBI Ortholog
40271	ZnT77C	Zinc transporter 77C	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40271	NCBI Ortholog
40273	CG32425	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	40273	NCBI Ortholog
40279	mTerf3	mitochondrial transcription termination factor 3	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40279	NCBI Ortholog
40295	Pcif1	Phosphorylated CTD-interacting factor 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40295	NCBI Ortholog
40299	tzn	tenzing norgay	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	40299	NCBI Ortholog
40317	CG11037	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40317	NCBI Ortholog
40318	CG10587	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	40318	NCBI Ortholog
40323	Pdss2	Decaprenyl diphosphate synthase subunit 2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40323	NCBI Ortholog
40325	Polr3E	RNA polymerase III subunit E	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40325	NCBI Ortholog
40331	ICA69	Islet cell autoantigen 69 kDa	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40331	NCBI Ortholog
40332	CG10565	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40332	NCBI Ortholog
40346	CG9391	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40346	NCBI Ortholog
40360	Tsr1	Tsr1 ribosome assembly factor	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40360	NCBI Ortholog
40381	Est-Q	Esterase Q	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40381	NCBI Ortholog
40386	CG7611	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	9	40386	NCBI Ortholog
40389	VhaM9.7-b	Vacuolar H[+] ATPase M9.7 subunit b	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40389	NCBI Ortholog
40390	COX8	Cytochrome c oxidase subunit 8	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40390	NCBI Ortholog
40396	EMC10	ER membrane protein complex subunit 10	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40396	NCBI Ortholog
40399	S1P	Site-1 protease	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40399	NCBI Ortholog
40402	Alg11	ALG11, alpha-1,2-mannosyltransferase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40402	NCBI Ortholog
40404	ORMDL	Orosomucoid 1-like	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40404	NCBI Ortholog
40408	Cpr78E	Cuticular protein 78E	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40408	NCBI Ortholog
40410	Als2	Amyotrophic lateral sclerosis 2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40410	NCBI Ortholog
40412	CG32447	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	40412	NCBI Ortholog
40414	CG11247	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	40414	NCBI Ortholog
40415	Polr2H	RNA polymerase II, I and III subunit H	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40415	NCBI Ortholog
40431	eIF2A	eukaryotic translation initiation factor 2A	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	40431	NCBI Ortholog
40434	P5CDh1	delta-1-Pyrroline-5-carboxylate dehydrogenase 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	40434	NCBI Ortholog
40437	SLC22A	SLC22A family member	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40437	NCBI Ortholog
40442	Chs2	Chitin synthase 2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40442	NCBI Ortholog
40448	CG7139	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40448	NCBI Ortholog
40453	olf413	olf413	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40453	NCBI Ortholog
40456	Rich	RIC1 homolog	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40456	NCBI Ortholog
40469	CG11438	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40469	NCBI Ortholog
40470	CG11437	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40470	NCBI Ortholog
40472	CG11425	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40472	NCBI Ortholog
40505	EMC4	ER membrane protein complex subunit 4	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40505	NCBI Ortholog
40528	DhpD	Dihydropterin deaminase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40528	NCBI Ortholog
40532	CG14642	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	40532	NCBI Ortholog
40539	flip	flippy	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40539	NCBI Ortholog
40543	Suv3	Suv3 helicase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40543	NCBI Ortholog
40544	Syt14	Synaptotagmin 14	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	40544	NCBI Ortholog
40552	Sfxn1-3	Sideroflexin 1/3	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	40552	NCBI Ortholog
40569	Fip1	Factor interacting with poly(A) polymerase 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40569	NCBI Ortholog
40576	CG9775	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	40576	NCBI Ortholog
40578	slx1	nuclease slx1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40578	NCBI Ortholog
40599	Gmppb	GDP-mannose pyrophosphorylase B	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	40599	NCBI Ortholog
40612	Jhbp2	Juvenile hormone binding protein 2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	40612	NCBI Ortholog
40613	Jhbp1	Juvenile hormone binding protein 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40613	NCBI Ortholog
40615	plh	pasang lhamu	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40615	NCBI Ortholog
40617	RabGGTa	Rab geranylgeranyltransferase subunit alpha	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40617	NCBI Ortholog
40619	dpr16	defective proboscis extension response 16	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40619	NCBI Ortholog
40622	CG1116	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	40622	NCBI Ortholog
40624	Vps37B	Vacuolar protein sorting 37B	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	40624	NCBI Ortholog
40630	Enoph	Enolase-phosphatase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40630	NCBI Ortholog
40637	CG11999	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40637	NCBI Ortholog
40644	7B2	7B2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40644	NCBI Ortholog
40655	POLDIP2	Polymerase (DNA-directed), delta interacting protein 2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40655	NCBI Ortholog
40656	mRpL44	mitochondrial ribosomal protein L44	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40656	NCBI Ortholog
40672	CG12746	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	40672	NCBI Ortholog
40677	PolZ2	DNA polymerase zeta subunit 2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40677	NCBI Ortholog
40681	SecS	Sec synthetase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	40681	NCBI Ortholog
40684	Atu	Another transcription unit	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40684	NCBI Ortholog
40690	CG12171	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40690	NCBI Ortholog
40695	elm	ethanol sensitive with low memory	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40695	NCBI Ortholog
40698	Wdr33	WD repeat domain 33	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40698	NCBI Ortholog
40706	CG1239	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	40706	NCBI Ortholog
40708	CG1236	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40708	NCBI Ortholog
40713	CG2082	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	12	40713	NCBI Ortholog
40718	Hpf1	Histone PARylation factor 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40718	NCBI Ortholog
40724	Sec20	Secretory 20	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40724	NCBI Ortholog
40725	dgrn	degringolade	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	40725	NCBI Ortholog
40732	ECSIT	ECSIT	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40732	NCBI Ortholog
40733	CG2017	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	40733	NCBI Ortholog
40747	Obp83ef	Odorant-binding protein 83ef	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40747	NCBI Ortholog
40749	CG31559	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40749	NCBI Ortholog
40752	Osi1	Osiris 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40752	NCBI Ortholog
40755	Osi24	Osiris 24	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40755	NCBI Ortholog
40756	Osi2	Osiris 2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	40756	NCBI Ortholog
40757	Osi3	Osiris 3	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40757	NCBI Ortholog
40761	Osi7	Osiris 7	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40761	NCBI Ortholog
40762	Osi8	Osiris 8	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40762	NCBI Ortholog
40770	Osi14	Osiris 14	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40770	NCBI Ortholog
40771	Osi15	Osiris 15	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40771	NCBI Ortholog
40775	Osi18	Osiris 18	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40775	NCBI Ortholog
40776	Osi19	Osiris 19	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40776	NCBI Ortholog
40777	Osi20	Osiris 20	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40777	NCBI Ortholog
40780	CG17919	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40780	NCBI Ortholog
40783	Hr83	Hormone receptor 83	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40783	NCBI Ortholog
40788	CG42564	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40788	NCBI Ortholog
40792	Dmtn	Dementin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	5	40792	NCBI Ortholog
40796	Neurochondrin	neurochondrin	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40796	NCBI Ortholog
40811	sunz	sungrazer	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40811	NCBI Ortholog
40812	Ass	Argininosuccinate synthase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40812	NCBI Ortholog
40816	agt	O-6-alkylguanine-DNA alkyltransferase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40816	NCBI Ortholog
40819	Ccp84Ag	Ccp84Ag	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40819	NCBI Ortholog
40820	Ccp84Af	Ccp84Af	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40820	NCBI Ortholog
40821	Ccp84Ae	Ccp84Ae	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40821	NCBI Ortholog
40822	Ccp84Ad	Ccp84Ad	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40822	NCBI Ortholog
40823	Ccp84Ac	Ccp84Ac	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40823	NCBI Ortholog
40824	Ccp84Ab	Ccp84Ab	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40824	NCBI Ortholog
40825	Ccp84Aa	Ccp84Aa	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40825	NCBI Ortholog
40842	CG1965	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	3	40842	NCBI Ortholog
40843	Ufl1	UFM1 specific ligase 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40843	NCBI Ortholog
40844	CG1943	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	40844	NCBI Ortholog
40857	CG2656	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40857	NCBI Ortholog
40860	MAGE	MAGE	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40860	NCBI Ortholog
40870	Noc3	Nucleolar complex protein 3	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40870	NCBI Ortholog
40872	CG1227	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40872	NCBI Ortholog
40886	Mst84Dd	Male-specific RNA 84Dd	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40886	NCBI Ortholog
40887	Mst84Dc	Male-specific RNA 84Dc	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40887	NCBI Ortholog
40888	Mst84Db	Male-specific RNA 84Db	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40888	NCBI Ortholog
40889	Mst84Da	Male-specific RNA 84Da	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40889	NCBI Ortholog
40899	alpha-Est8	alpha-Esterase-8	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40899	NCBI Ortholog
40902	alpha-Est6	alpha-Esterase-6	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40902	NCBI Ortholog
40903	Rtnl2	Rtnl2	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40903	NCBI Ortholog
40906	alpha-Est4	alpha-Esterase-4	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40906	NCBI Ortholog
40907	alpha-Est3	alpha-Esterase-3	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	40907	NCBI Ortholog
40932	mRpS9	mitochondrial ribosomal protein S9	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40932	NCBI Ortholog
40933	EMC1	ER membrane protein complex subunit 1	Drosophila melanogaster	fruit fly	PROTEIN_CODING	4	40933	NCBI Ortholog
40936	Rfk	Riboflavin kinase	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40936	NCBI Ortholog
40937	kipf	kipferl	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40937	NCBI Ortholog
40946	CG2767	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40946	NCBI Ortholog
40950	CG2747	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	6	40950	NCBI Ortholog
40952	CG10903	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40952	NCBI Ortholog
40957	CG7900	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40957	NCBI Ortholog
40959	CG7878	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	1	40959	NCBI Ortholog
40960	CG9667	uncharacterized protein	Drosophila melanogaster	fruit fly	PROTEIN_CODING	2	40960	NCBI Ortholog
