Gene ID	Protein accession
135076793	XP_063827298.1
135076794	XP_063827300.1
135076468	XP_063827003.1
135076808	XP_063827328.1
135076796	XP_063827304.1
135076797	XP_063827306.1
135076798	XP_063827309.1
135076652	XP_063827142.1
135076653	XP_063827143.1
135076654	XP_063827144.1
135076807	XP_063827327.1
135076472	XP_063827004.1
135076473	XP_063827006.1
135076474	XP_063827007.1
135076655	XP_063827145.1
135076618	XP_063827114.1
135076805	XP_063827323.1
135076806	XP_063827324.1
135076656	XP_063827146.1
135076475	XP_063827010.1
135076820	XP_063827338.1
135076825	XP_063827362.1
135076829	XP_063827367.1
135076826	XP_063827364.1
135076814	XP_063827330.1
135076476	XP_063827011.1
135076477	XP_063827012.1
135076815	XP_063827333.1
135076658	XP_063827147.1
135076480	XP_063827013.1
135076816	XP_063827334.1
135076817	XP_063827335.1
135076659	XP_063827148.1
135076823	XP_063827360.1
135076660	XP_063827149.1
135076661	XP_063827151.1
135076483	XP_063827014.1
135076662	XP_063827152.1
135076818	XP_063827337.1
135076485	XP_063827015.1
135076824	XP_063827361.1
135076486	XP_063827016.1
135076663	XP_063827153.1
135076664	XP_063827154.1
135076827	XP_063827365.1
135076821	XP_063827344.1
135076833	XP_063827371.1
135076665	XP_063827155.1
135076666	XP_063827156.1
135076667	XP_063827157.1
135076834	XP_063827374.1
135076831	XP_063827368.1
135076488	XP_063827017.1
135076491	XP_063827018.1
135076832	XP_063827370.1
135076492	XP_063827019.1
135076494	XP_063827020.1
135076837	XP_063827375.1
135076495	XP_063827021.1
135076840	XP_063827378.1
135076838	XP_063827376.1
135076839	XP_063827377.1
135076619	XP_063827115.1
135076498	XP_063827023.1
135076669	XP_063827158.1
135076620	XP_063827116.1
135076854	XP_063827393.1
135076852	XP_063827390.1
135076853	XP_063827392.1
135076855	XP_063827396.1
135076500	XP_063827024.1
135076502	XP_063827026.1
135076843	XP_063827380.1
135076842	XP_063827379.1
135076844	XP_063827381.1
135076670	XP_063827160.1
135076503	XP_063827028.1
135076847	XP_063827383.1
135076845	XP_063827382.1
135076848	XP_063827385.1
135076851	XP_063827386.1
135076505	XP_063827029.1
135076859	XP_063827397.1
135076506	XP_063827030.1
135076860	XP_063827398.1
135076863	XP_063827404.1
135076862	XP_063827403.1
135076861	XP_063827399.1
135076509	XP_063827032.1
135076671	XP_063827161.1
135076873	XP_063827420.1
135076672	XP_063827162.1
135076673	XP_063827163.1
135076864	XP_063827405.1
135076872	XP_063827419.1
135076874	XP_063827423.1
135076510	XP_063827033.1
135076870	XP_063827415.1
135076869	XP_063827413.1
135076674	XP_063827164.1
135076675	XP_063827165.1
135076875	XP_063827424.1
135076871	XP_063827417.1
135076867	XP_063827409.1
135076865	XP_063827408.1
135076868	XP_063827410.1
135076511	XP_063827036.1
135076676	XP_063827166.1
135076512	XP_063827037.1
135076876	XP_063827425.1
135076877	XP_063827427.1
135076878	XP_063827430.1
135076880	XP_063827440.1
135076516	XP_063827038.1
135076881	XP_063827441.1
135076882	XP_063827445.1
135076883	XP_063827447.1
135076517	XP_063827039.1
135076521	XP_063827042.1
135076519	XP_063827041.1
135076885	XP_063827454.1
135076886	XP_063827464.1
135076887	XP_063827467.1
135076522	XP_063827043.1
135076888	XP_063827468.1
135076523	XP_063827044.1
135076889	XP_063827469.1
135076677	XP_063827167.1
135076678	XP_063827168.1
135076524	XP_063827046.1
135076891	XP_063827472.1
135076892	XP_063827474.1
135076527	XP_063827047.1
135076894	XP_063827476.1
135076679	XP_063827169.1
135076896	XP_063827478.1
135076898	XP_063827479.1
135076899	XP_063827480.1
135076901	XP_063827482.1
135076900	XP_063827481.1
135076902	XP_063827483.1
135076904	XP_063827484.1
135076907	XP_063827489.1
135076908	XP_063827490.1
135076905	XP_063827486.1
135076906	XP_063827487.1
135076909	XP_063827491.1
135076529	XP_063827048.1
135076911	XP_063827497.1
135076912	XP_063827499.1
135076680	XP_063827170.1
135076915	XP_063827502.1
135076914	XP_063827501.1
135076681	XP_063827171.1
135076916	XP_063827503.1
135076917	XP_063827504.1
135076683	XP_063827172.1
135076531	XP_063827051.1
135076924	XP_063827508.1
135076930	XP_063827520.1
135076533	XP_063827052.1
135076621	XP_063827117.1
135076920	XP_063827505.1
135076921	XP_063827506.1
135076925	XP_063827510.1
135076534	XP_063827054.1
135076926	XP_063827513.1
135076929	XP_063827519.1
135076927	XP_063827515.1
135076684	XP_063827173.1
135076923	XP_063827507.1
135076539	XP_063827056.1
135076685	XP_063827174.1
135076540	XP_063827057.1
135076686	XP_063827176.1
135076687	XP_063827177.1
135076688	XP_063827178.1
135076689	XP_063827179.1
135076690	XP_063827180.1
135076692	XP_063827181.1
135076693	XP_063827182.1
135076694	XP_063827183.1
135076695	XP_063827185.1
135076696	XP_063827186.1
135076697	XP_063827187.1
135076543	XP_063827058.1
135076544	XP_063827059.1
135076698	XP_063827188.1
135076699	XP_063827189.1
135076943	XP_063827534.1
135076942	XP_063827531.1
135076547	XP_063827060.1
135076935	XP_063827524.1
135076933	XP_063827522.1
135076934	XP_063827523.1
135076936	XP_063827525.1
135076937	XP_063827526.1
135076938	XP_063827527.1
135076700	XP_063827190.1
135076939	XP_063827528.1
135076941	XP_063827529.1
135076701	XP_063827191.1
135076944	XP_063827535.1
135076945	XP_063827536.1
135076947	XP_063827538.1
135076703	XP_063827193.1
135076704	XP_063827194.1
135076946	XP_063827537.1
135076948	XP_063827540.1
135076950	XP_063827542.1
135076548	XP_063827061.1
135076622	XP_063827118.1
135076549	XP_063827064.1
135076952	XP_063827546.1
135076951	XP_063827544.1
135076550	XP_063827065.1
135076705	XP_063827196.1
135076706	XP_063827197.1
135076954	XP_063827549.1
135076707	XP_063827198.1
135076551	XP_063827066.1
135076708	XP_063827199.1
135076953	XP_063827547.1
135076552	XP_063827067.1
135076955	XP_063827551.1
135076956	XP_063827552.1
135076709	XP_063827200.1
135076958	XP_063827554.1
135076959	XP_063827555.1
135076710	XP_063827201.1
135076960	XP_063827558.1
135076988	XP_063827644.1
135076982	XP_063827584.1
135076554	XP_063827069.1
135076961	XP_063827560.1
135076963	XP_063827562.1
135076712	XP_063827202.1
135076991	XP_063827646.1
135076967	XP_063827569.1
135076990	XP_063827645.1
135076713	XP_063827203.1
135076969	XP_063827577.1
135076968	XP_063827576.1
135076983	XP_063827591.1
135076992	XP_063827647.1
135076993	XP_063827649.1
135076557	XP_063827070.1
135076559	XP_063827071.1
135076560	XP_063827072.1
135076979	XP_063827582.1
135076973	XP_063827579.1
135076714	XP_063827204.1
135076974	XP_063827581.1
135076715	XP_063827206.1
135076568	XP_063827074.1
135076980	XP_063827583.1
135076996	XP_063827650.1
135076716	XP_063827207.1
135076573	XP_063827075.1
135076574	XP_063827078.1
135077003	XP_063827661.1
135076575	XP_063827079.1
135076576	XP_063827080.1
135076578	XP_063827081.1
135076997	XP_063827654.1
135077001	XP_063827657.1
135076579	XP_063827082.1
135077000	XP_063827656.1
135076999	XP_063827655.1
135077002	XP_063827660.1
135076717	XP_063827208.1
135076718	XP_063827209.1
135076719	XP_063827210.1
135077004	XP_063827663.1
135077005	XP_063827664.1
135076583	XP_063827083.1
135076720	XP_063827211.1
135076585	XP_063827084.1
135076722	XP_063827212.1
135077008	XP_063827668.1
135077009	XP_063827671.1
135076723	XP_063827213.1
135076724	XP_063827214.1
135077010	XP_063827673.1
135077006	XP_063827666.1
135076590	XP_063827086.1
135077012	XP_063827674.1
135077013	XP_063827675.1
135077014	XP_063827676.1
135076725	XP_063827216.1
135076726	XP_063827217.1
135076727	XP_063827218.1
135076591	XP_063827087.1
135076728	XP_063827219.1
135077015	XP_063827677.1
135077016	XP_063827678.1
135077019	XP_063827682.1
135077018	XP_063827681.1
135077017	XP_063827679.1
135077020	XP_063827683.1
135076592	XP_063827088.1
135077022	XP_063827684.1
135076593	XP_063827089.1
135077025	XP_063827686.1
135077024	XP_063827685.1
135077028	XP_063827689.1
135077027	XP_063827687.1
135077029	XP_063827691.1
135077030	XP_063827692.1
135076595	XP_063827091.1
135076596	XP_063827093.1
135076597	XP_063827096.1
135076598	XP_063827097.1
135077031	XP_063827693.1
135076729	XP_063827220.1
135077033	XP_063827694.1
135076731	XP_063827221.1
135077052	XP_063827719.1
135077043	XP_063827707.1
135076732	XP_063827222.1
135077060	XP_063827727.1
135076625	XP_063827119.1
135077054	XP_063827720.1
135076599	XP_063827098.1
135076600	XP_063827099.1
135077050	XP_063827716.1
135077034	XP_063827696.1
135076733	XP_063827223.1
135076734	XP_063827225.1
135077035	XP_063827697.1
135076735	XP_063827226.1
135077036	XP_063827698.1
135077057	XP_063827724.1
135076603	XP_063827102.1
135076604	XP_063827103.1
135076606	XP_063827106.1
135076736	XP_063827227.1
135076737	XP_063827228.1
135077056	XP_063827722.1
135076607	XP_063827107.1
135077051	XP_063827718.1
135077046	XP_063827710.1
135077055	XP_063827721.1
135077037	XP_063827699.1
135076626	XP_063827120.1
135076609	XP_063827108.1
135076610	XP_063827109.1
135076738	XP_063827229.1
135076739	XP_063827230.1
135076423	XP_063826960.1
135077059	XP_063827726.1
135076424	XP_063826961.1
135076425	XP_063826963.1
135077047	XP_063827712.1
135077058	XP_063827725.1
135077048	XP_063827713.1
135076426	XP_063826964.1
135076427	XP_063826965.1
135076429	XP_063826966.1
135077045	XP_063827709.1
135076612	XP_063827110.1
135076614	XP_063827111.1
135076430	XP_063826967.1
135077040	XP_063827703.1
135076431	XP_063826969.1
135077049	XP_063827714.1
135077042	XP_063827705.1
135076432	XP_063826970.1
135077066	XP_063827729.1
135077067	XP_063827730.1
135077065	XP_063827728.1
135076433	XP_063826971.1
135077069	XP_063827732.1
135076434	XP_063826972.1
135077070	XP_063827733.1
135076436	XP_063826973.1
135077085	XP_063827736.1
135077385	XP_063827986.1
135077380	XP_063827982.1
135077382	XP_063827985.1
135077260	XP_063827866.1
135077261	XP_063827867.1
135077372	XP_063827966.1
135077262	XP_063827868.1
135077087	XP_063827737.1
135077264	XP_063827869.1
135077089	XP_063827738.1
135077387	XP_063827988.1
135077361	XP_063827955.1
135077093	XP_063827740.1
135077092	XP_063827739.1
135077376	XP_063827974.1
135077265	XP_063827871.1
135077379	XP_063827978.1
135077097	XP_063827742.1
135077377	XP_063827976.1
135077381	XP_063827984.1
135077099	XP_063827743.1
135077373	XP_063827969.1
135077386	XP_063827987.1
135077375	XP_063827973.1
135077362	XP_063827957.1
135077368	XP_063827963.1
135077365	XP_063827959.1
135077367	XP_063827962.1
135077366	XP_063827961.1
135077364	XP_063827958.1
135077371	XP_063827965.1
135077370	XP_063827964.1
135077266	XP_063827872.1
135077101	XP_063827744.1
135077267	XP_063827873.1
135077268	XP_063827874.1
135077388	XP_063827989.1
135077389	XP_063827990.1
135077269	XP_063827875.1
135077392	XP_063827994.1
135077390	XP_063827991.1
135077270	XP_063827876.1
135077393	XP_063827995.1
135077272	XP_063827877.1
135077394	XP_063827996.1
135077404	XP_063828009.1
135077108	XP_063827745.1
135077273	XP_063827878.1
135077274	XP_063827879.1
135077411	XP_063828017.1
135077410	XP_063828016.1
135077275	XP_063827881.1
135077276	XP_063827882.1
135077406	XP_063828011.1
135077405	XP_063828010.1
135077409	XP_063828015.1
135077414	XP_063828019.1
135077408	XP_063828013.1
135077396	XP_063828002.1
135077397	XP_063828003.1
135077110	XP_063827747.1
135077398	XP_063828005.1
135077111	XP_063827748.1
135077112	XP_063827749.1
135077399	XP_063828006.1
135077403	XP_063828008.1
135077402	XP_063828007.1
135077113	XP_063827750.1
135077454	XP_063828072.1
135077452	XP_063828071.1
135077450	XP_063828069.1
135077118	XP_063827751.1
135077277	XP_063827883.1
135077416	XP_063828020.1
135077445	XP_063828063.1
135077418	XP_063828022.1
135077417	XP_063828021.1
135077119	XP_063827752.1
135077421	XP_063828024.1
135077420	XP_063828023.1
135077278	XP_063827884.1
135077423	XP_063828026.1
135077424	XP_063828027.1
135077441	XP_063828050.1
135077121	XP_063827754.1
135077122	XP_063827755.1
135077123	XP_063827756.1
135077124	XP_063827757.1
135077125	XP_063827758.1
135077126	XP_063827759.1
135077279	XP_063827885.1
135077281	XP_063827886.1
135077447	XP_063828065.1
135077456	XP_063828075.1
135077426	XP_063828028.1
135077128	XP_063827760.1
135077282	XP_063827887.1
135077427	XP_063828029.1
135077430	XP_063828033.1
135077428	XP_063828030.1
135077283	XP_063827888.1
135077449	XP_063828068.1
135077455	XP_063828074.1
135077431	XP_063828035.1
135077442	XP_063828052.1
135077284	XP_063827889.1
135077243	XP_063827852.1
135077432	XP_063828036.1
135077285	XP_063827890.1
135077244	XP_063827853.1
135077246	XP_063827854.1
135077247	XP_063827855.1
135077443	XP_063828054.1
135077451	XP_063828070.1
135077434	XP_063828042.1
135077133	XP_063827761.1
135077134	XP_063827763.1
135077448	XP_063828066.1
135077136	XP_063827764.1
135077435	XP_063828043.1
135077436	XP_063828045.1
135077437	XP_063828047.1
135077439	XP_063828048.1
135077440	XP_063828049.1
135077137	XP_063827766.1
135077458	XP_063828076.1
135077460	XP_063828077.1
135077478	XP_063828099.1
135077487	XP_063828111.1
135077485	XP_063828109.1
135077461	XP_063828080.1
135077462	XP_063828081.1
135077464	XP_063828083.1
135077463	XP_063828082.1
135077468	XP_063828085.1
135077467	XP_063828084.1
135077469	XP_063828086.1
135077249	XP_063827857.1
135077250	XP_063827858.1
135077484	XP_063828108.1
135077138	XP_063827767.1
135077476	XP_063828095.1
135077251	XP_063827859.1
135077492	XP_063828115.1
135077479	XP_063828101.1
135077252	XP_063827860.1
135077139	XP_063827768.1
135077483	XP_063828106.1
135077470	XP_063828087.1
135077488	XP_063828112.1
135077141	XP_063827769.1
135077142	XP_063827770.1
135077471	XP_063828090.1
135077473	XP_063828091.1
135077474	XP_063828092.1
135077491	XP_063828114.1
135077475	XP_063828093.1
135077486	XP_063828110.1
135077481	XP_063828104.1
135077480	XP_063828103.1
135077490	XP_063828113.1
135077287	XP_063827892.1
135077493	XP_063828116.1
135077495	XP_063828118.1
135077494	XP_063828117.1
135077288	XP_063827893.1
135077289	XP_063827894.1
135077497	XP_063828120.1
135077499	XP_063828122.1
135077498	XP_063828121.1
135077504	XP_063828127.1
135077501	XP_063828125.1
135077500	XP_063828124.1
135077147	XP_063827771.1
135077148	XP_063827772.1
135077290	XP_063827895.1
135077505	XP_063828128.1
135077506	XP_063828130.1
135077151	XP_063827774.1
135077150	XP_063827773.1
135077507	XP_063828133.1
135077291	XP_063827896.1
135077508	XP_063828134.1
135077513	XP_063828138.1
135077292	XP_063827897.1
135077511	XP_063828136.1
135077512	XP_063828137.1
135077514	XP_063828139.1
135077293	XP_063827898.1
135077510	XP_063828135.1
135077152	XP_063827775.1
135077154	XP_063827777.1
135077155	XP_063827778.1
135077518	XP_063828141.1
135077517	XP_063828140.1
135077295	XP_063827899.1
135077296	XP_063827900.1
135077520	XP_063828143.1
135077519	XP_063828142.1
135077156	XP_063827779.1
135077526	XP_063828148.1
135077527	XP_063828149.1
135077525	XP_063828147.1
135077297	XP_063827901.1
135077523	XP_063828146.1
135077298	XP_063827902.1
135077521	XP_063828144.1
135077299	XP_063827903.1
135077522	XP_063828145.1
135077157	XP_063827780.1
135077535	XP_063828150.1
135077158	XP_063827781.1
135077159	XP_063827782.1
135077536	XP_063828152.1
135077537	XP_063828153.1
135077538	XP_063828155.1
135077541	XP_063828158.1
135077540	XP_063828157.1
135077542	XP_063828159.1
135077302	XP_063827904.1
135077543	XP_063828160.1
135077544	XP_063828161.1
135077546	XP_063828163.1
135077162	XP_063827783.1
135077163	XP_063827784.1
135077547	XP_063828164.1
135077165	XP_063827787.1
135077164	XP_063827785.1
135077166	XP_063827789.1
135077303	XP_063827905.1
135077550	XP_063828165.1
135077552	XP_063828167.1
135077551	XP_063828166.1
135077554	XP_063828168.1
135077169	XP_063827790.1
135077556	XP_063828169.1
135077170	XP_063827791.1
135077557	XP_063828173.1
135077171	XP_063827792.1
135077560	XP_063828174.1
135077561	XP_063828179.1
135077562	XP_063828180.1
135077563	XP_063828181.1
135077565	XP_063828183.1
135077566	XP_063828184.1
135077567	XP_063828185.1
135077568	XP_063828189.1
135077570	XP_063828191.1
135077572	XP_063828193.1
135077571	XP_063828192.1
135077573	XP_063828194.1
135077579	XP_063828200.1
135077574	XP_063828196.1
135077577	XP_063828198.1
135077575	XP_063828197.1
135077578	XP_063828199.1
135077253	XP_063827861.1
135077175	XP_063827793.1
135077580	XP_063828201.1
135077581	XP_063828202.1
135077304	XP_063827906.1
135077584	XP_063828206.1
135077582	XP_063828203.1
135077585	XP_063828208.1
135077177	XP_063827795.1
135077587	XP_063828210.1
135077586	XP_063828209.1
135077589	XP_063828212.1
135077305	XP_063827907.1
135077306	XP_063827908.1
135077596	XP_063828220.1
135077592	XP_063828216.1
135077595	XP_063828218.1
135077591	XP_063828215.1
135077593	XP_063828217.1
135077590	XP_063828213.1
135077599	XP_063828222.1
135077598	XP_063828221.1
135077602	XP_063828223.1
135077307	XP_063827909.1
135077605	XP_063828228.1
135077603	XP_063828224.1
135077604	XP_063828227.1
135077309	XP_063827910.1
135077310	XP_063827911.1
135077608	XP_063828230.1
135077629	XP_063828251.1
135077633	XP_063828259.1
135077628	XP_063828250.1
135077254	XP_063827862.1
135077609	XP_063828231.1
135077634	XP_063828260.1
135077610	XP_063828232.1
135077611	XP_063828233.1
135077178	XP_063827797.1
135077612	XP_063828234.1
135077613	XP_063828235.1
135077311	XP_063827912.1
135077179	XP_063827798.1
135077614	XP_063828236.1
135077312	XP_063827913.1
135077630	XP_063828252.1
135077616	XP_063828238.1
135077618	XP_063828243.1
135077617	XP_063828239.1
135077180	XP_063827799.1
135077620	XP_063828244.1
135077181	XP_063827800.1
135077183	XP_063827801.1
135077621	XP_063828245.1
135077622	XP_063828246.1
135077314	XP_063827914.1
135077623	XP_063828247.1
135077624	XP_063828248.1
135077626	XP_063828249.1
135077635	XP_063828261.1
135077631	XP_063828256.1
135077184	XP_063827803.1
135077315	XP_063827915.1
135077646	XP_063828276.1
135077636	XP_063828262.1
135077637	XP_063828264.1
135077638	XP_063828265.1
135077647	XP_063828277.1
135077650	XP_063828280.1
135077640	XP_063828266.1
135077641	XP_063828267.1
135077642	XP_063828268.1
135077317	XP_063827916.1
135077643	XP_063828269.1
135077644	XP_063828270.1
135077318	XP_063827917.1
135077187	XP_063827805.1
135077649	XP_063828279.1
135077648	XP_063828278.1
135077188	XP_063827806.1
135077189	XP_063827809.1
135077319	XP_063827918.1
135077190	XP_063827810.1
135077653	XP_063828282.1
135077652	XP_063828281.1
135077193	XP_063827812.1
135077191	XP_063827811.1
135077194	XP_063827813.1
135077654	XP_063828284.1
135077320	XP_063827919.1
135077657	XP_063828289.1
135077655	XP_063828288.1
135077658	XP_063828290.1
135077660	XP_063828292.1
135077661	XP_063828294.1
135077659	XP_063828291.1
135077321	XP_063827920.1
135077663	XP_063828297.1
135077196	XP_063827816.1
135077323	XP_063827921.1
135077664	XP_063828298.1
135077665	XP_063828299.1
135077197	XP_063827817.1
135077666	XP_063828300.1
135077678	XP_063828312.1
135077677	XP_063828311.1
135077324	XP_063827922.1
135077325	XP_063827923.1
135077679	XP_063828315.1
135077676	XP_063828310.1
135077326	XP_063827924.1
135077675	XP_063828309.1
135077327	XP_063827925.1
135077670	XP_063828301.1
135077201	XP_063827818.1
135077202	XP_063827819.1
135077672	XP_063828305.1
135077681	XP_063828316.1
135077671	XP_063828304.1
135077673	XP_063828306.1
135077328	XP_063827926.1
135077329	XP_063827927.1
135077331	XP_063827928.1
135077684	XP_063828318.1
135077683	XP_063828317.1
135077205	XP_063827820.1
135077685	XP_063828319.1
135077687	XP_063828327.1
135077206	XP_063827821.1
135077332	XP_063827929.1
135077689	XP_063828329.1
135077207	XP_063827823.1
135077688	XP_063828328.1
135077690	XP_063828330.1
135077693	XP_063828332.1
135077208	XP_063827824.1
135077210	XP_063827825.1
135077694	XP_063828335.1
135077730	XP_063828376.1
135077695	XP_063828336.1
135077731	XP_063828377.1
135077732	XP_063828378.1
135077256	XP_063827863.1
135077715	XP_063828354.1
135077728	XP_063828372.1
135077333	XP_063827930.1
135077696	XP_063828337.1
135077739	XP_063828385.1
135077718	XP_063828357.1
135077334	XP_063827931.1
135077335	XP_063827932.1
135077720	XP_063828361.1
135077719	XP_063828360.1
135077735	XP_063828380.1
135077337	XP_063827933.1
135077736	XP_063828381.1
135077338	XP_063827934.1
135077339	XP_063827935.1
135077340	XP_063827936.1
135077214	XP_063827826.1
135077737	XP_063828382.1
135077697	XP_063828338.1
135077698	XP_063828339.1
135077215	XP_063827827.1
135077700	XP_063828340.1
135077701	XP_063828341.1
135077729	XP_063828374.1
135077722	XP_063828363.1
135077741	XP_063828387.1
135077702	XP_063828342.1
135077341	XP_063827937.1
135077733	XP_063828379.1
135077721	XP_063828362.1
135077717	XP_063828356.1
135077703	XP_063828343.1
135077738	XP_063828384.1
135077216	XP_063827829.1
135077342	XP_063827938.1
135077704	XP_063828344.1
135077344	XP_063827939.1
135077345	XP_063827940.1
135077219	XP_063827830.1
135077220	XP_063827831.1
135077221	XP_063827832.1
135077222	XP_063827833.1
135077223	XP_063827835.1
135077225	XP_063827836.1
135077227	XP_063827837.1
135077228	XP_063827839.1
135077725	XP_063828368.1
135077723	XP_063828364.1
135077229	XP_063827840.1
135077230	XP_063827841.1
135077727	XP_063828370.1
135077726	XP_063828369.1
135077231	XP_063827842.1
135077346	XP_063827941.1
135077347	XP_063827942.1
135077348	XP_063827943.1
135077350	XP_063827944.1
135077351	XP_063827945.1
135077708	XP_063828346.1
135077707	XP_063828345.1
135077710	XP_063828349.1
135077709	XP_063828348.1
135077352	XP_063827946.1
135077712	XP_063828350.1
135077232	XP_063827843.1
135077713	XP_063828351.1
135077233	XP_063827844.1
135077353	XP_063827947.1
135077740	XP_063828386.1
135077354	XP_063827948.1
135077714	XP_063828353.1
135077355	XP_063827950.1
135077747	XP_063828388.1
135077357	XP_063827951.1
135077358	XP_063827952.1
135077237	XP_063827845.1
135077748	XP_063828389.1
135077749	XP_063828390.1
135077750	XP_063828392.1
135077751	XP_063828393.1
135077238	XP_063827846.1
135077752	XP_063828394.1
135077753	XP_063828395.1
135077359	XP_063827953.1
135077239	XP_063827847.1
135077754	XP_063828396.1
135077240	XP_063827850.1
135077360	XP_063827954.1
135077756	XP_063828397.1
135077758	XP_063828399.1
135077258	XP_063827865.1
135077760	XP_063828402.1
135077759	XP_063828400.1
135077761	XP_063828403.1
135077762	XP_063828404.1
135077763	XP_063828405.1
135077241	XP_063827851.1
135078276	XP_063828944.1
135077938	XP_063828536.1
135078278	XP_063828945.1
135077947	XP_063828549.1
135077953	XP_063828562.1
135078279	XP_063828946.1
135078280	XP_063828947.1
135077952	XP_063828561.1
135077939	XP_063828538.1
135077789	XP_063828407.1
135078281	XP_063828949.1
135077956	XP_063828566.1
135077790	XP_063828408.1
135078282	XP_063828950.1
135077943	XP_063828543.1
135077955	XP_063828565.1
135077935	XP_063828534.1
135077944	XP_063828544.1
135078283	XP_063828951.1
135077948	XP_063828553.1
135077949	XP_063828555.1
135077942	XP_063828542.1
135077951	XP_063828560.1
135078258	XP_063828927.1
135077940	XP_063828540.1
135078259	XP_063828928.1
135078260	XP_063828929.1
135077946	XP_063828548.1
135077792	XP_063828409.1
135077954	XP_063828564.1
135077793	XP_063828410.1
135077941	XP_063828541.1
135078284	XP_063828952.1
135077957	XP_063828567.1
135077958	XP_063828568.1
135077971	XP_063828580.1
135077795	XP_063828412.1
135077968	XP_063828578.1
135077797	XP_063828413.1
135078261	XP_063828930.1
135078263	XP_063828931.1
135078264	XP_063828932.1
135077966	XP_063828576.1
135077967	XP_063828577.1
135077798	XP_063828414.1
135077972	XP_063828581.1
135077962	XP_063828572.1
135078285	XP_063828953.1
135077965	XP_063828575.1
135078286	XP_063828954.1
135078288	XP_063828955.1
135078289	XP_063828957.1
135077963	XP_063828573.1
135077801	XP_063828416.1
135078290	XP_063828958.1
135078291	XP_063828959.1
135077960	XP_063828569.1
135077970	XP_063828579.1
135077964	XP_063828574.1
135078292	XP_063828960.1
135077803	XP_063828417.1
135077981	XP_063828589.1
135078293	XP_063828961.1
135077975	XP_063828583.1
135077976	XP_063828585.1
135077977	XP_063828586.1
135078294	XP_063828962.1
135077978	XP_063828587.1
135077979	XP_063828588.1
135077806	XP_063828418.1
135077807	XP_063828419.1
135077808	XP_063828420.1
135077811	XP_063828424.1
135077813	XP_063828427.1
135077812	XP_063828426.1
135077983	XP_063828592.1
135078296	XP_063828963.1
135078004	XP_063828619.1
135078002	XP_063828616.1
135078297	XP_063828965.1
135078010	XP_063828626.1
135078001	XP_063828615.1
135078014	XP_063828630.1
135078007	XP_063828621.1
135077985	XP_063828593.1
135077986	XP_063828594.1
135078298	XP_063828966.1
135077987	XP_063828595.1
135077988	XP_063828596.1
135078299	XP_063828967.1
135078000	XP_063828613.1
135078009	XP_063828624.1
135077990	XP_063828597.1
135078020	XP_063828637.1
135077991	XP_063828598.1
135077995	XP_063828606.1
135077993	XP_063828602.1
135077994	XP_063828604.1
135077996	XP_063828608.1
135078300	XP_063828968.1
135078019	XP_063828635.1
135078265	XP_063828934.1
135078015	XP_063828631.1
135078012	XP_063828628.1
135078021	XP_063828638.1
135078013	XP_063828629.1
135078022	XP_063828639.1
135078011	XP_063828627.1
135077998	XP_063828609.1
135078018	XP_063828633.1
135078016	XP_063828632.1
135077936	XP_063828535.1
135077819	XP_063828428.1
135077999	XP_063828611.1
135078005	XP_063828620.1
135078008	XP_063828622.1
135077820	XP_063828429.1
135077821	XP_063828430.1
135078302	XP_063828970.1
135077823	XP_063828432.1
135078025	XP_063828640.1
135078303	XP_063828971.1
135077825	XP_063828433.1
135077826	XP_063828434.1
135078029	XP_063828643.1
135078304	XP_063828973.1
135078031	XP_063828648.1
135078026	XP_063828641.1
135078027	XP_063828642.1
135077827	XP_063828435.1
135078032	XP_063828649.1
135078030	XP_063828647.1
135078033	XP_063828651.1
135078305	XP_063828974.1
135078306	XP_063828975.1
135078035	XP_063828653.1
135077828	XP_063828436.1
135078034	XP_063828652.1
135078307	XP_063828976.1
135078037	XP_063828657.1
135078038	XP_063828661.1
135078040	XP_063828667.1
135078039	XP_063828662.1
135078041	XP_063828668.1
135078044	XP_063828669.1
135078045	XP_063828673.1
135078048	XP_063828677.1
135078047	XP_063828676.1
135078046	XP_063828674.1
135078049	XP_063828678.1
135078050	XP_063828679.1
135078052	XP_063828681.1
135078051	XP_063828680.1
135078053	XP_063828682.1
135077833	XP_063828438.1
135078308	XP_063828977.1
135078055	XP_063828684.1
135078054	XP_063828683.1
135078057	XP_063828690.1
135078056	XP_063828685.1
135077834	XP_063828440.1
135078060	XP_063828692.1
135078058	XP_063828691.1
135078309	XP_063828978.1
135078069	XP_063828704.1
135078067	XP_063828703.1
135077835	XP_063828441.1
135078310	XP_063828979.1
135078061	XP_063828693.1
135077836	XP_063828442.1
135078066	XP_063828700.1
135077837	XP_063828443.1
135078062	XP_063828694.1
135077838	XP_063828444.1
135078312	XP_063828980.1
135078063	XP_063828697.1
135078064	XP_063828698.1
135078065	XP_063828699.1
135078070	XP_063828705.1
135078073	XP_063828707.1
135077840	XP_063828446.1
135078075	XP_063828708.1
135078076	XP_063828709.1
135078080	XP_063828716.1
135078079	XP_063828715.1
135078077	XP_063828710.1
135078313	XP_063828981.1
135077841	XP_063828447.1
135077843	XP_063828449.1
135078081	XP_063828718.1
135078084	XP_063828727.1
135078082	XP_063828725.1
135078314	XP_063828983.1
135077844	XP_063828450.1
135078103	XP_063828748.1
135078315	XP_063828984.1
135078086	XP_063828728.1
135078100	XP_063828743.1
135078102	XP_063828746.1
135078318	XP_063828987.1
135078316	XP_063828985.1
135078317	XP_063828986.1
135078088	XP_063828731.1
