NCBI GeneID	Symbol	Description	Taxonomic Name	Common Name	Gene Type	Transcripts	Gene Group Identifier	Gene Group Method
733098	bai	Transmembrane emp24 domain-containing protein bai	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	42996	NCBI Ortholog
733100	Dd	CTD nuclear envelope phosphatase 1-like protein dullard	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	33107	NCBI Ortholog
733103	Paf-AHalpha	Platelet-activating factor acetylhydrolase alpha	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	32529	NCBI Ortholog
733105	eIF6	eukaryotic translation initiation factor 6	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	37776	NCBI Ortholog
733106	LOC733106	S-phase kinase-associated protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	31016	NCBI Ortholog
733108	Cypl	peptidyl-prolyl cis-trans isomerase-like 1 Cypl	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	38069	NCBI Ortholog
733109	Urm1	Ubiquitin-related modifier 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	2768949	NCBI Ortholog
733110	LOC733110	epidermal retinal dehydrogenase	Bombyx mori	domestic silkworm	PROTEIN_CODING	3		
733112	LOC733112	peroxisomal membrane protein PMP22	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	38205	NCBI Ortholog
733113	LOC733113	6-phosphogluconate dehydrogenase	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	31185	NCBI Ortholog
733114	ATPsynO	ATP synthase subunit O, mitochondrial	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	41845	NCBI Ortholog
733115	LOC733115	myosin regulatory light chain	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
733118	LOC733118	NADH-ubiquinone oxidoreductase 20 kDa subunit	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
733119	LOC733119	RNA binding region containing protein 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
733120	LOC733120	vacuolar ATP synthase subunit D	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
733121	Clic	chloride intracellular channel protein 5	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	32349	NCBI Ortholog
733122	eIF3k	eukaryotic translation initiation factor 3 subunit k	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	37475	NCBI Ortholog
733123	ND-24	NADH dehydrogenase ubiquinone	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	32740	NCBI Ortholog
733124	Prosbeta2	Proteasome beta2 subunit	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	39628	NCBI Ortholog
733125	LOC733125	serine protease 7	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
733126	eca	transmembrane p24 trafficking protein eclair	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	41177	NCBI Ortholog
733127	LOC733127	chromobox-like protein 5	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
733130	LOC733130	mitochondrial phosphoenolpyruvate carboxykinase	Bombyx mori	domestic silkworm	PROTEIN_CODING	6		
733131	Rpn8	regulatory particle non-ATPase 8	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	37894	NCBI Ortholog
733132	LOC733132	transaldolase	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	37804	NCBI Ortholog
733134	Pdhb	Pyruvate dehydrogenase E1 beta subunit	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	43437	NCBI Ortholog
733135	Mlc-c	Myosin light chain cytoplasmic	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	31474	NCBI Ortholog
733136	LOC733136	hepatoma-derived growth factor-related protein 3	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
733138	CstF64	cleavage stimulation factor subunit 2 CstF64	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	42239	NCBI Ortholog
733140	LOC733140	myogenesis-regulating glycosidase	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
733141	LOC733141	transport protein Sec61 gamma subunit	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
733143	eIF2beta	eukaryotic translation initiation factor 2 subunit beta	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	39433	NCBI Ortholog
751092	LOC751092	aspartylglucosaminidase	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
751839	Arpc3A	Actin-related protein 2/3 complex, subunit 3A	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	41917	NCBI Ortholog
767622	Ciao1	cytosolic iron-sulfur assembly component 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	4	36655	NCBI Ortholog
767623	LOC767623	uncharacterized LOC767623	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
778456	Arf79F	ADP-ribosylation factor 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	40506	NCBI Ortholog
778457	LOC778457	h3 histone family 3a	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
778458	SmB	small ribonucleoprotein particle protein SmB	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	34426	NCBI Ortholog
778459	LOC778459	annexin	Bombyx mori	domestic silkworm	PROTEIN_CODING	18	33019	NCBI Ortholog
778461	l(1)G0320	signal sequence receptor subunit 1 l(1)G0320	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	326234	NCBI Ortholog
778466	LOC778466	NADP-dependent oxidoreductase	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
778467	LOC778467	fructose 1,6-bisphosphate aldolase	Bombyx mori	domestic silkworm	PROTEIN_CODING	7	43183	NCBI Ortholog
778468	LOC778468	heat shock protein 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	6		
778469	LOC778469	arginine/serine-rich splicing factor 7	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
778474	LOC778474	amine transporter-like	Bombyx mori	domestic silkworm	PROTEIN_CODING	3		
778478	LOC778478	SCP-related protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	3		
778479	eIF4B	eukaryotic translation initiation factor 4B	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	3355041	NCBI Ortholog
778498	TpnC41C	Troponin C at 41C	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	35473	NCBI Ortholog
778501	PDCD-5	programmed cell death 5	Bombyx mori	domestic silkworm	PROTEIN_CODING	8	39776	NCBI Ortholog
778502	kra	basic leucine zipper and W2 domain-containing protein kra	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	40680	NCBI Ortholog
778504	Ost48	dolichyl-diphosphooligosaccharide--protein glycosyltransferase non-catalytic subunit Ost48	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	31849	NCBI Ortholog
778505	LOC778505	uncharacterized LOC778505	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
778506	LOC778506	uncharacterized LOC778506	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
778508	mRpS23	mitochondrial ribosomal protein S23	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	318977	NCBI Ortholog
778511	LOC778511	cathepsin L-like proteinase	Bombyx mori	domestic silkworm	PROTEIN_CODING	4		
778512	SrpRalpha	signal recognition particle receptor alpha	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	47251	NCBI Ortholog
778515	Rpn10	regulatory particle non-ATPase 10	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	40388	NCBI Ortholog
778517	ATPsynE	ATP synthase, subunit E	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	41745	NCBI Ortholog
778519	ATPsynCF6	ATP synthase, coupling factor 6	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	42759	NCBI Ortholog
778521	LOC778521	farnesoic acid O-methyl transferase-like	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
778526	LOC778526	Bax inhibitor-1-like protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	38936	NCBI Ortholog
778527	LOC778527	ATPase inhibitor-like protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
791084	CCT8	chaperonin containing TCP1 subunit 8	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	35882	NCBI Ortholog
100862813	LOC100862813	UDP-glucosyltransferase 2	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
100862822	LOC100862822	UDP-glucosyltransferase 2	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
100379470	CPH26	cuticular protein hypothetical 26	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
100037428	eIF4EHP	eukaryotic translation initiation factor 4E homologous protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	326255	NCBI Ortholog
100037435	LOC100037435	odorant receptor 12	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
100101155	LOC100101155	nuclear Y/CCAAT-box binding factor C subunit NF/YC	Bombyx mori	domestic silkworm	PROTEIN_CODING	3		
100101163	Mettl5	Methyltransferase like 5	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	40096	NCBI Ortholog
100101185	LOC100101185	mRNA transport regulator 3	Bombyx mori	domestic silkworm	PROTEIN_CODING	14		
100101186	awd	nucleoside diphosphate kinase	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	43739	NCBI Ortholog
100101194	Dlc90F	dynein light chain 90F	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	42199	NCBI Ortholog
100101209	Adar	Adenosine deaminase acting on RNA	Bombyx mori	domestic silkworm	PROTEIN_CODING	5	31130	NCBI Ortholog
100101210	Pka-C1	Protein kinase, cAMP-dependent, catalytic subunit 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	34284	NCBI Ortholog
100101225	LOC100101225	methylated DNA-protein cysteine methyltransferase	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
100125602	mRpL54	mitochondrial ribosomal protein L54	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	37389	NCBI Ortholog
100127115	LOC100127115	cytochrome P450	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
100127128	LOC100127128	cytochrome c1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	38612	NCBI Ortholog
100144626	LOC100144626	urbain	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
100174822	LOC100174822	uncharacterized LOC100174822	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
100174824	LOC100174824	fez1	Bombyx mori	domestic silkworm	PROTEIN_CODING	3		
100216501	LOC100216501	uncharacterized LOC100216501	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	38304	NCBI Ortholog
100271899	Ddrgk1	DDRGK domain containing 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	42516	NCBI Ortholog
100301506	LOC100301506	male reproductive organ serine protease 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
100301511	LOC100301511	uncharacterized LOC100301511	Bombyx mori	domestic silkworm	PROTEIN_CODING	3		
100301978	LOC100301978	putative cold-induced protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
100302108	ND-MNLL	NADH dehydrogenase (ubiquinone) MNLL subunit	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	31697	NCBI Ortholog
100302602	TfAP-2	transcription factor AP-2	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	40398	NCBI Ortholog
100302610	pros	homeobox protein prospero	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	41363	NCBI Ortholog
100306947	cac	calcium voltage-gated channel subunit cacophony	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	32158	NCBI Ortholog
100313491	LOC100313491	sugar transporter protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	4		
100316860	Cdk4	Cyclin-dependent kinase 4	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	36854	NCBI Ortholog
100327241	LOC100327241	uncharacterized LOC100327241	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	39895	NCBI Ortholog
100431171	LOC100431171	orthodenticle	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	31802	NCBI Ortholog
100462952	LOC100462952	antennal esterase	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
100463494	AANATL7	Arylalkylamine N-acetyltransferase-like 7	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	31236	NCBI Ortholog
100526764	LOC100526764	glucose transporter	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
100526775	LOC100526775	phosphotriesterase-like protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	41116	NCBI Ortholog
100533205	LOC100533205	histone demethylase	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
100750224	acj6	abnormal chemosensory protein 6	Bombyx mori	domestic silkworm	PROTEIN_CODING	6	47080	NCBI Ortholog
100846980	LOC100846980	Bphl-like protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	42645	NCBI Ortholog
100862761	LOC100862761	ATP-binding cassette transporter subfamily G member Bm3	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	34322	NCBI Ortholog
100862772	LOC100862772	heat shock protein 68	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
100862778	LOC100862778	putative cuticle protein CPH45	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
100862795	LOC100862795	trypsin-like serine protease	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
100862797	LOC100862797	antennal esterase	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
100862798	LOC100862798	acyl-CoA Delta-9 desaturase	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
100862825	LOC100862825	ATP-dependent RNA helicase DDX54-like protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	326208	NCBI Ortholog
100862826	LOC100862826	atonal	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
100862827	LOC100862827	akirin protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101735307	LOC101735307	carboxypeptidase B	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101735309	LOC101735309	uncharacterized LOC101735309	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101735312	Rpp21	ribonuclease P protein subunit Rpp21	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	318857	NCBI Ortholog
101735314	Pur-alpha	Purine-rich binding protein-alpha	Bombyx mori	domestic silkworm	PROTEIN_CODING	4	43797	NCBI Ortholog
101735315	LOC101735315	thioredoxin domain-containing protein 5 homolog	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735317	LOC101735317	ELAV-like protein 4	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735322	LOC101735322	15-hydroxyprostaglandin dehydrogenase [NAD(+)]	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735324	LOC101735324	leucine-rich repeat-containing protein 40	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101735327	LOC101735327	leucine-rich repeat-containing protein 49	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	38582	NCBI Ortholog
101735333	LOC101735333	histidine-rich protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735334	LOC101735334	uncharacterized LOC101735334	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735335	GABA-B-R1	gamma-aminobutyric acid type B receptor subunit 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	34878	NCBI Ortholog
101735336	LOC101735336	calcium/calmodulin-dependent protein kinase kinase 2	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	4379919	NCBI Ortholog
101735340	S1P	membrane-bound transcription factor site-1 protease	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	40399	NCBI Ortholog
101735348	LOC101735348	MAP7 domain-containing protein 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	20		
101735353	LOC101735353	uncharacterized LOC101735353	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	37709	NCBI Ortholog
101735355	LOC101735355	homeotic protein empty spiracles	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735358	LOC101735358	uncharacterized LOC101735358	Bombyx mori	domestic silkworm	PROTEIN_CODING	3		
101735359	LOC101735359	uncharacterized LOC101735359	Bombyx mori	domestic silkworm	PROTEIN_CODING	14		
101735368	LOC101735368	basic proline-rich protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	7		
101735369	LOC101735369	neural cell adhesion molecule 2	Bombyx mori	domestic silkworm	PROTEIN_CODING	3		
101735372	LOC101735372	retinol dehydrogenase 11	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735374	RIOK2	RIO kinase 2	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	43046	NCBI Ortholog
101735376	LOC101735376	N-alpha-acetyltransferase 80	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	41195	NCBI Ortholog
101735377	Noc3	Nucleolar complex protein 3	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	40870	NCBI Ortholog
101735379	LOC101735379	glutamate receptor ionotropic, kainate 2	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	43822	NCBI Ortholog
101735388	LOC101735388	uncharacterized LOC101735388	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	32052	NCBI Ortholog
101735394	osp	myosin phosphatase Rho interacting protein outspread	Bombyx mori	domestic silkworm	PROTEIN_CODING	4	34850	NCBI Ortholog
101735395	LOC101735395	facilitated trehalose transporter Tret1-2 homolog	Bombyx mori	domestic silkworm	PROTEIN_CODING	3		
101735396	LOC101735396	acidic amino acid decarboxylase GADL1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	40241	NCBI Ortholog
101735397	Cap-D2	CAP-D2 condensin subunit	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	43491	NCBI Ortholog
101735398	LOC101735398	queuine tRNA-ribosyltransferase accessory subunit 2	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	39098	NCBI Ortholog
101735404	LOC101735404	uncharacterized LOC101735404	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101735405	LOC101735405	glucose dehydrogenase [FAD, quinone]	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101735406	LOC101735406	probable sodium/potassium/calcium exchanger CG1090	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	40551	NCBI Ortholog
101735407	LOC101735407	uncharacterized LOC101735407	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735408	LOC101735408	FIGNL1-interacting regulator of recombination and mitosis	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101735409	LOC101735409	uncharacterized LOC101735409	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	46017	NCBI Ortholog
101735411	LOC101735411	protein Wnt-4	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101735413	p115	general vesicular transport factor p115	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	31698	NCBI Ortholog
101735415	Sras	Ras converting CAAX endopeptidase Sras	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	44002	NCBI Ortholog
101735419	LOC101735419	uncharacterized LOC101735419	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101735422	LOC101735422	fatty acid synthase	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735425	msn	serine/threonine-protein kinase msn	Bombyx mori	domestic silkworm	PROTEIN_CODING	10	44030	NCBI Ortholog
101735428	LOC101735428	cyclic AMP-responsive element-binding protein 3-like protein 3-B	Bombyx mori	domestic silkworm	PROTEIN_CODING	4		
101735429	LOC101735429	organic cation transporter protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735431	Parp16	Poly(ADP-ribose) polymerase 16	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	36841	NCBI Ortholog
101735434	Nbr	exonuclease mut-7 homolog	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	35385	NCBI Ortholog
101735438	LOC101735438	erythroid differentiation-related factor 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	38997	NCBI Ortholog
101735445	LOC101735445	porimin	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101735450	Ufm1	Ubiquitin-fold modifier 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	5740715	NCBI Ortholog
101735452	ena	ENAH actin regulator enabled	Bombyx mori	domestic silkworm	PROTEIN_CODING	8	37201	NCBI Ortholog
101735453	LOC101735453	trithorax group protein osa	Bombyx mori	domestic silkworm	PROTEIN_CODING	8		
101735459	LOC101735459	uncharacterized LOC101735459	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101735465	LOC101735465	probable ATP-dependent RNA helicase DHX35	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	33680	NCBI Ortholog
101735468	LOC101735468	protein toll	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101735472	LOC101735472	collagenase	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735477	LOC101735477	protein CEBPZOS	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	7354476	NCBI Ortholog
101735479	LOC101735479	uncharacterized LOC101735479	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	39022	NCBI Ortholog
101735483	LOC101735483	cyclin-K	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735484	LOC101735484	thiosulfate sulfurtransferase/rhodanese-like domain-containing protein 3	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735487	ChLD3	Chitin and LDLR binding deacetylase 3	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	35002	NCBI Ortholog
101735490	LOC101735490	alkaline phosphatase	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735492	Ptp36E	protein tyrosine phosphatase 36E	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	35091	NCBI Ortholog
101735499	Nup154	nuclear pore complex protein Nup154	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	34527	NCBI Ortholog
101735503	LOC101735503	cationic amino acid transporter 2	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101735516	LOC101735516	polyprenol reductase	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	34136	NCBI Ortholog
101735517	eag	ether a go-go	Bombyx mori	domestic silkworm	PROTEIN_CODING	4	32428	NCBI Ortholog
101735520	LOC101735520	alpha-tocopherol transfer protein-like	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735521	ncm	pre-mRNA-splicing factor nucampholin	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	35099	NCBI Ortholog
101735537	Vps13D	vacuolar protein sorting 13D	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	39448	NCBI Ortholog
101735538	betaggt-II	geranylgeranyl transferase type-2 subunit beta	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	47757	NCBI Ortholog
101735539	LOC101735539	zinc finger protein 184	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	40549	NCBI Ortholog
101735544	PNPase	polyribonucleotide nucleotidyltransferase 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	43710	NCBI Ortholog
101735545	LOC101735545	chitin deacetylase 8-like	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735547	Vti1a	Vesicle transport through interaction with t-SNAREs 1a	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	38085	NCBI Ortholog
101735552	LOC101735552	uncharacterized LOC101735552	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735553	ABCD	ATP binding cassette subfamily D	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	43772	NCBI Ortholog
101735558	LOC101735558	protein O-mannosyl-transferase TMTC1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735561	LOC101735561	uncharacterized LOC101735561	Bombyx mori	domestic silkworm	PROTEIN_CODING	3		
101735562	LOC101735562	organic cation transporter protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735565	stol	voltage-dependent calcium channel subunit stolid	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	34921	NCBI Ortholog
101735566	LOC101735566	angiotensin-converting enzyme	Bombyx mori	domestic silkworm	PROTEIN_CODING	3		
101735568	LOC101735568	hemicentin-1	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101735575	LOC101735575	uncharacterized LOC101735575	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735584	LOC101735584	protein toll	Bombyx mori	domestic silkworm	PROTEIN_CODING	3		
101735585	LOC101735585	semaphorin-1A	Bombyx mori	domestic silkworm	PROTEIN_CODING	6	34192	NCBI Ortholog
101735586	LOC101735586	bridge-like lipid transfer protein family member 3B	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735589	LOC101735589	transmembrane channel-like protein 7	Bombyx mori	domestic silkworm	PROTEIN_CODING	5		
101735590	LOC101735590	BMP-binding endothelial regulator protein	Bombyx mori	domestic silkworm	PROTEIN_CODING	4	45280	NCBI Ortholog
101735592	Tti1	Telo2 interacting protein 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	3	41189	NCBI Ortholog
101735594	LOC101735594	hyaluronidase	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735595	LOC101735595	elongation of very long chain fatty acids protein 7	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101735596	LOC101735596	myoneurin	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735601	LOC101735601	zinc finger protein 62 homolog	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735602	sv	paired box protein shaven	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	43825	NCBI Ortholog
101735609	LOC101735609	Bardet-Biedl syndrome 7 protein homolog	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101735610	LOC101735610	3-oxoacyl-[acyl-carrier-protein] reductase FabG	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735614	Dscam1	Down syndrome cell adhesion molecule 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	50	35652	NCBI Ortholog
101735617	LOC101735617	leucine-rich repeat-containing protein 34	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735618	Pez	protein tyrosine phosphatase non-receptor pez	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	33882	NCBI Ortholog
101735622	LOC101735622	histone-lysine N-methyltransferase PRDM16	Bombyx mori	domestic silkworm	PROTEIN_CODING	10		
101735623	LOC101735623	SLIT and NTRK-like protein 4	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735625	LOC101735625	hydroxyacylglutathione hydrolase, mitochondrial	Bombyx mori	domestic silkworm	PROTEIN_CODING	2	40299	NCBI Ortholog
101735627	LOC101735627	beta-1,4-galactosyltransferase 7	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101735628	LOC101735628	carboxylic ester hydrolase	Bombyx mori	domestic silkworm	PROTEIN_CODING	3		
101735636	LOC101735636	zonadhesin	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735642	LOC101735642	protein sidekick-1	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101735643	LOC101735643	histidine-rich protein PFHRP-III	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735646	LOC101735646	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase epsilon-1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1		
101735649	prd1	pruning defect 1	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	41425	NCBI Ortholog
101735654	LOC101735654	spectrin alpha chain	Bombyx mori	domestic silkworm	PROTEIN_CODING	5	38231	NCBI Ortholog
101735655	Rnp4F	RNA-binding protein 4F	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	31448	NCBI Ortholog
101735662	LOC101735662	peroxisomal acyl-coenzyme A oxidase 3	Bombyx mori	domestic silkworm	PROTEIN_CODING	2		
101735665	LOC101735665	probable ATP-dependent RNA helicase DDX43	Bombyx mori	domestic silkworm	PROTEIN_CODING	1	40959	NCBI Ortholog
